Issue key,Issue id,Status,Created,Updated,Assignee,Creator,Description,Summary
DEMO-358,10863,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-357,10864,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-356,10862,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-355,10861,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-354,10860,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-353,10859,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-352,10858,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-351,10857,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-350,10855,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-349,10856,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-348,10854,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-347,10853,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-346,10852,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-345,10851,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-344,10850,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-343,10849,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-342,10848,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-341,10847,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-340,10846,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-339,10845,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-338,10844,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-337,10843,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-336,10842,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-335,10840,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-334,10841,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-333,10839,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-332,10838,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-331,10837,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-330,10836,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-329,10835,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-328,10834,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-327,10833,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-326,10832,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-325,10831,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-324,10830,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-323,10829,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-322,10828,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-321,10827,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-320,10826,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-319,10825,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-318,10824,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-317,10823,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-316,10822,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-315,10821,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-314,10820,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-313,10819,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-312,10818,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-311,10817,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-310,10816,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-309,10815,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-308,10814,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-307,10813,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-306,10812,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-305,10810,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-304,10811,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-303,10809,Backlog,07/Jun/18 3:07 PM,07/Jun/18 3:07 PM,,jiraadmin,Descript,MikeDemo2
DEMO-302,10808,Backlog,07/Jun/18 2:59 PM,07/Jun/18 2:59 PM,,jiraadmin,,Test
DEMO-301,11103,Backlog,07/Jun/18 2:58 PM,07/Jun/18 2:58 PM,,jiraadmin,,asdas
DEMO-300,10807,Backlog,07/Jun/18 2:57 PM,07/Jun/18 2:57 PM,,jiraadmin,Descript,MikeDemo2
DEMO-299,10806,Backlog,07/Jun/18 2:53 PM,07/Jun/18 2:53 PM,,jiraadmin,,Test
DEMO-298,10805,Backlog,07/Jun/18 2:52 PM,07/Jun/18 2:52 PM,,jiraadmin,,Test
DEMO-297,11001,Backlog,07/Jun/18 2:50 PM,07/Jun/18 2:50 PM,,jiraadmin,,szabi teszt
DEMO-296,11102,Backlog,07/Jun/18 2:47 PM,07/Jun/18 2:47 PM,,jiraadmin,,asdas
DEMO-295,11101,Backlog,07/Jun/18 2:45 PM,07/Jun/18 2:45 PM,,jiraadmin,,test
DEMO-294,10804,Backlog,07/Jun/18 2:44 PM,07/Jun/18 2:44 PM,,jiraadmin,,Test4
DEMO-293,10803,Backlog,07/Jun/18 2:43 PM,07/Jun/18 2:43 PM,,jiraadmin,,Test3
DEMO-292,10802,Backlog,07/Jun/18 2:42 PM,07/Jun/18 3:14 PM,,jiraadmin,Descript,MikeDemo2
DEMO-291,10801,Backlog,07/Jun/18 2:40 PM,07/Jun/18 2:40 PM,,jiraadmin,,Test2
DEMO-290,11100,Backlog,07/Jun/18 2:38 PM,07/Jun/18 2:38 PM,,jiraadmin,,Test
DEMO-289,11000,Backlog,07/Jun/18 2:38 PM,07/Jun/18 2:38 PM,,jiraadmin,,szabi demo
DEMO-288,10901,Backlog,07/Jun/18 2:38 PM,07/Jun/18 2:38 PM,,jiraadmin,,DC Test Ticket
DEMO-287,10900,Backlog,07/Jun/18 2:35 PM,07/Jun/18 2:35 PM,,jiraadmin,,DC 3 Test
DEMO-286,10800,Backlog,07/Jun/18 2:34 PM,07/Jun/18 2:35 PM,,jiraadmin,,Mike Demo
DEMO-285,10611,Backlog,07/Jun/18 12:19 PM,07/Jun/18 2:35 PM,,jiraadmin,,KillJira
DEMO-284,10724,Backlog,07/Jun/18 12:19 PM,07/Jun/18 12:19 PM,,jiraadmin,,KillJira
DEMO-283,10610,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-282,10545,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-281,10437,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-280,10436,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-279,10337,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-278,10435,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-277,10544,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-276,10543,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-275,10336,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-274,10335,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-273,10434,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-272,10334,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-271,10333,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-270,10332,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-269,10542,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-268,10433,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-267,10331,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-266,10541,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-265,10330,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-264,10723,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-263,10540,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-262,10329,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-261,10539,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-260,10538,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-259,10537,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-258,10536,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-257,10535,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-256,10328,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-255,10432,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-254,10431,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-253,10327,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-252,10430,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-251,10534,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-250,10326,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-249,10429,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-248,10325,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-247,10722,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-246,10428,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-245,10427,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-244,10533,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-243,10324,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-242,10721,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-241,10323,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-240,10532,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-239,10531,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-238,10530,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-237,10322,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-236,10321,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-235,10320,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-234,10720,Backlog,07/Jun/18 12:18 PM,07/Jun/18 12:18 PM,,jiraadmin,,KillJira
DEMO-233,10529,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-232,10609,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-231,10319,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-230,10318,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-229,10528,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-228,10426,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-227,10527,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-226,10317,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-225,10526,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-224,10425,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-223,10608,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-222,10424,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-221,10525,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-220,10719,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-219,10423,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-218,10524,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-217,10422,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-216,10421,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-215,10316,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-214,10420,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-213,10607,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-212,10718,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-211,10717,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-210,10716,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-209,10315,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-208,10715,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-207,10523,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-206,10606,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-205,10419,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-204,10522,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-203,10314,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-202,10313,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-201,10714,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-200,10312,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-199,10311,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-198,10521,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-197,10418,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-196,10713,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-195,10520,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-194,10605,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-193,10712,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-192,10711,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-191,10417,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-190,10710,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-189,10310,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-188,10604,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-187,10416,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-186,10415,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-185,10519,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-184,10309,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-183,10414,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-182,10308,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-181,10709,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-180,10708,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-179,10518,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-178,10307,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-177,10413,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-176,10306,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-175,10412,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-174,10411,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-173,10517,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-172,10516,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-171,10707,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-170,10603,Backlog,07/Jun/18 12:17 PM,07/Jun/18 12:17 PM,,jiraadmin,,KillJira
DEMO-169,10410,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-168,10305,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-167,10706,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-166,10515,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-165,10409,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-164,10408,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-163,10304,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-162,10407,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-161,10705,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-160,10514,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-159,10513,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-158,10704,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-157,10512,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-156,10703,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-155,10406,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-154,10303,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-153,10511,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-152,10405,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-151,10510,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-150,10509,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-149,10702,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-148,10302,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-147,10301,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-146,10508,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-145,10507,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-144,10602,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-143,10404,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-142,10403,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-141,10506,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-140,10505,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-139,10701,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-138,10503,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-137,10502,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-136,10504,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-135,10601,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-134,10700,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-133,10501,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-132,10600,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-131,10500,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-130,10402,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
DEMO-129,10401,Backlog,07/Jun/18 12:16 PM,07/Jun/18 12:16 PM,,jiraadmin,,KillJira
